Location;Distance to Nearest Coastal Point (km)
Santa Marinha e Afurada, Vila Nova de Gaia;4.89119145704773
São Marcos, Sintra;6.255093218872139
Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto;5.370718400555397
Barcarena, Lisboa;4.13671103688827
Barcouço, Mealhada;38.022250172341145
Rua do Brasil / Quinta D. João, Coimbra;39.87429272526578
Canidelo, Vila Nova de Gaia;6.1107414726810445
Praia Leça da Palmeira, Matosinhos;4.851385511601866
Encosta da Barata, Abrantes;97.81508701487935
Aguada de Cima, Águeda;54.83199380027209
Centro de Carnaxide, Oeiras;5.461758869398611
Laranjeiro, Almada;6.907300997076936
Águas Santas, Porto;10.51960564694329
Parque das Nações, Lisboa;18.234753100434265
Cidade da Maia, Porto;9.976819436369437
Santa Marinha, Vila Nova de Gaia;4.89119145704773
Arroja, Odivelas;14.191968258884296
Alfena, Porto;15.963105022833892
Peniche, Peniche;4.690487960994953
Alcabideche, Lisboa;4.098718251877825
Albufeira e Olhos de Água, Faro;27.535890776439256
Almancil Centro, Loulé;45.029324235011714
Bonfim, Porto;6.7467861436355925
Massamá 2ª Fase, Sintra;6.459352317881806
Arcos de Valdevez (Salvador), Vila Fonche e Parada, Viana do Castelo;37.760974591008114
Covilhã, Covilhã;117.60045862402355
Faro (Sé e São Pedro), Faro;54.20524560078392
Consolação, Peniche;0.0
Espinho I, Espinho;87.81808599129917
Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;22.2215410918103
São Martinho, Ilha da Madeira;913.1634493354305
Estrela, Lisboa;8.671484111975005
Oliveira do Douro, Porto;7.42056882378263
Quinta da Cabrinha, Seixal;13.01106050401225
C2 - Quinta dos Bispos, Vila Nova de Gaia;9.350369766812623
Lisboa, Lisboa;11.879567368245146
Armação de Pêra, Silves;15.848149929652397
Póvoa de Santa Iria e Forte da Casa, Lisboa;26.966924690250526
Bemposta, Portimão;3.514586893596148
Sesimbra (Castelo), Setúbal;20.09756346776655
Pinheiro Manso, Porto;2.4368767102548117
Faro (Sé e São Pedro), Faro;54.20524560078392
Marquês, Porto;5.939522375508541
Marquês, Porto;5.939522375508541
Marquês, Porto;5.939522375508541
Marquês, Porto;5.939522375508541
Moscavide e Portela, Lisboa;18.508307907418583
Gondomar (São Cosme), Valbom e Jovim, Porto;11.50596710355383
Pinhal Novo, Setúbal;27.67976920823699
São Martinho, Ilha da Madeira;913.1634493354305
Águas Livres, Lisboa;8.24628966617172
Ajuda, Lisboa;8.01873198559227
Caniço de Baixo, Santa Cruz;905.5085539862554
Tavira (Santa Maria e Santiago), Faro;79.19533607152272
Paderne, Faro;30.360871130654424
Falagueira-Venda Nova, Lisboa;9.05199620778774
Paços de Ferreira, Porto;28.395033213393734
São Félix da Marinha, Porto;2.9111611145915415
Marvila - Lisboa, Lisboa;15.532421029518922
Pedroso e Seixezelo, Porto;9.342552945965519
Avanca, Estarreja;23.142692363180696
Ponta Delgada (São José), Ilha de São Miguel;1418.824740901806
São Gonçalo de Lagos, Faro;13.918843266837028
Sines, Setúbal;26.840647440421336
Costa da Caparica, Almada;0.0
Estoril, Cascais;4.942227216158507
Torres do Restelo, Lisboa;7.013245074813195
Praça Rainha D. Amélia, Porto;6.470892871965154
Praça Rainha D. Amélia, Porto;6.470892871965154
Praça Rainha D. Amélia, Porto;6.470892871965154
Praça Rainha D. Amélia, Porto;6.470892871965154
Praça Rainha D. Amélia, Porto;6.470892871965154
Praça Rainha D. Amélia, Porto;6.470892871965154
Olivais Sul, Lisboa;16.764544907684343
Gouveia, Guarda;105.17422286565939
Alvalade, Lisboa;14.072208194283228
São Martinho, Ilha da Madeira;913.1634493354305
Gulpilhares e Valadares, Porto;7.203684078768482
Linda-a-Velha, Oeiras;4.781621070710072
Av. Novas/ Av. República, Lisboa;13.086353636063102
Fânzeres - Regadas, Gondomar;12.979886997584128
Porto, Porto;3.8727758524248954
Algés, Oeiras;5.41296063204881
Senhora da Hora, Matosinhos;4.018086816415378
Malveira, Mafra;20.251576795931044
Hospital, Santarém;57.73688736961332
Loures, Loures;18.34297673814834
S.Cosme, Gondomar;12.260657705282714
Costa da Caparica, Setúbal;0.0
Parque das Nações - Expo Sul, Lisboa;17.46542333689563
Alfragide, Lisboa;7.720760757247745
Jardins do Cristo Rei, Loures;18.254042466654607
Boavista, Porto;4.196457361249636
Forte da Casa, Vila Franca de Xira;28.53609709463579
Leça do Balio, Matosinhos;7.53682904087984
Odivelas Centro, Odivelas;14.328217649455674
Santa Cruz, Ilha da Madeira;899.0597564170495
Ponta Delgada (São Pedro), Ilha de São Miguel;1416.8472072912325
São Mamede de Infesta e Senhora da Hora, Porto;4.018086816415378
Grândola e Santa Margarida da Serra, Setúbal;56.112879312737334
Fânzeres e São Pedro da Cova, Porto;13.685372396143663
Rinchoa, Sintra;10.472762456554554
Damaia de Cima, Amadora;8.04128418433145
Pombal, Leiria;35.112675632789276
Águas Livres, Lisboa;8.24628966617172
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;6479.269786659585
Ranhados, Viseu;74.37338154557564
Pombal, Leiria;35.112675632789276
Venteira, Amadora;8.931660920362937
Marvila, Lisboa;15.532421029518922
Póvoa de Santa Iria e Forte Da Casa, Vila Franca de Xira;26.966924690250526
Pombal, Leiria;35.112675632789276
Quelfes, Faro;64.18658412080988
Pombal, Leiria;35.112675632789276
Corroios Centro, Seixal;11.806414752230275
Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Lisboa;3.6360853007030998
Santa Marinha e São Pedro da Afurada, Porto;4.89119145704773
Odivelas, Lisboa;14.328217649455674
Castelos, Porto;3.8727758524248954
Cedofeita, Porto;5.370718400555397
Vilamoura, Loulé;37.17465435068023
Alfornelos, Amadora;10.351777754343637
Mafamude e Vilar do Paraíso, Vila Nova de Gaia;6.770902715421252
Estômbar e Parchal, Faro;5.353096078664188
Júlio Dinis, Porto;3.8727758524248954
Corroios, Seixal;7.238655208844806
Santa Maria Maior, Viana do Castelo;1.5374131605361308
Celas, Coimbra;40.12085130861075
Telheiras, Lisboa;12.94312325216144
Montijo e Afonsoeiro, Setúbal;25.073427815554755
Sátão, Sátão;81.89762570920419
Arca d´ Água, Porto;5.644195495353786
Centro Histórico, Santarém;56.524389674291506
Celas, Coimbra;40.12085130861075
Arroios, Lisboa;12.344550088464594
Vilamoura, Loulé;37.17465435068023
Braga (São Vítor), Braga;31.46872295046313
Paços de Ferreira, Porto;28.395033213393734
Amadora, Amadora;8.931660920362937
Paços de Ferreira, Porto;28.395033213393734
Alto de Algés, Oeiras;5.177570800077269
Igreja da Memória, Lisboa;7.038908159561101
Metro do Heroísmo, Porto;6.8548912710404055
Metro do Heroísmo, Porto;6.8548912710404055
Metro do Heroísmo, Porto;6.8548912710404055
Metro do Heroísmo, Porto;6.8548912710404055
Metro do Heroísmo, Porto;6.8548912710404055
Tavira, Tavira;79.19533607152272
Espinho, Aveiro;0.0
Nossa Senhora das Misericórdias, Santarém;64.72455438073362
Carvalhido, Porto;4.518264283227267
Alto das Vinhas Grandes, Montijo;25.748476782168684
Montijo e Afonsoeiro, Setúbal;25.073427815554755
Alvor, Portimão;5.229326271488257
Quarteira, Loulé;38.86920377587499
Paços de Ferreira, Porto;28.395033213393734
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;6479.269786659585
Tarouca e Dálvares, Viseu;74.09593867736245
Santa Maria Maior, Vila Real;111.03437456662985
Ermesinde, Porto;12.607343989226592
Paços de Ferreira, Porto;28.395033213393734
Paços de Ferreira, Porto;28.395033213393734
Alfena, Porto;15.963105022833892
Paços de Ferreira, Porto;28.395033213393734
Paços de Ferreira, Porto;28.395033213393734
Paços de Ferreira, Porto;28.395033213393734
Viso Sul, Viseu;74.60189475115962
Viso Sul, Viseu;74.60189475115962
Abraveses, Viseu;70.60051599582494
Viso Sul, Viseu;74.60189475115962
Olivais, Lisboa;16.354114399684835
Viso Sul, Viseu;74.60189475115962
Ermesinde, Valongo;12.607343989226592
Viso Sul, Viseu;74.60189475115962
Viso Sul, Viseu;74.60189475115962
Paredes, Porto;21.939571653289125
Olaias, Lisboa;14.242667463776487
Torres Novas (Santa Maria, Salvador e Santiago), Santarém;6479.269786659585
Esmoriz, Aveiro;5.599140172178762
Torre da Marinha, Seixal;11.683840374474547
Campolide, Lisboa;10.866585593669793
Alvalade, Lisboa;14.072208194283228
Costa, Braga;29.52355037845546
Parque das Nações - Expo Norte, Lisboa;19.170009748459062
Pinheiro Manso, Porto;2.4368767102548117
Amorosa, Viana do Castelo;5.924535127159495
Boavista, Porto;4.196457361249636
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;1.0917467790256044
Damaia de Cima, Amadora;8.04128418433145
Olivais, Lisboa;16.354114399684835
Aldeia de Joanes, Fundão;115.98107819181976
Quinta das Lágrimas / Quinta da Varzea, Coimbra;38.393802726894805
Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra;40.23559103543437
Almada, Cova da Piedade, Pragal e Cacilhas, Setúbal;7.8137183900958505
Algueirão-Mem Martins, Lisboa;11.057431657645967
Alhos Vedros / Agrup. Escolas, Moita;17.435786597076955
Alvor, Portimão;5.229326271488257
Rio Tinto, Porto;9.7032781760626
Centro, Viseu;72.64347553776635
São João da Madeira, Aveiro;17.324137627093272
Portimão Centro, Portimão;2.3172091079974324
Matadouro, Figueira da Foz;3.7609366417186694
Cavalinha, Olhão;62.88552177388541
Cristelos, Boim e Ordem, Porto;35.00092710556801
Arroios, Lisboa;12.344550088464594
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;6479.269786659585
Macieira de Cambra, Aveiro;27.803607678515117
Rio Tinto - Forno, Gondomar;9.347901357721334
Santo António dos Olivais, Coimbra;41.07894873389291
Bairro Catroga e Gaio, Abrantes;101.96709588594976
São Lourenço do Bairro, Aveiro;44.347112515133595
ERA Palmela Azeitao, Moita;29.937178690971553
Almada, Almada;6.907300997076936
Viseu, Viseu;72.64347553776635
Abraveses, Viseu;70.60051599582494
Prelada, Porto;4.1327339389368705
Rio Tinto, Porto;9.7032781760626
Minde, Santarém;62.86463035630798
Porto, Porto;3.8727758524248954
Bairro da Coopalme, Sintra;10.131636554622869
Alto do Seixalinho / Escavadeira, Barreiro;15.019171738166277
Montijo e Afonsoeiro, Setúbal;25.073427815554755
Laranjeiro, Almada;6.907300997076936
Albufeira e Olhos de Água, Faro;27.535890776439256
Arca d´ Água, Porto;5.644195495353786
Aires, Palmela;31.3715106470981
Olhão Norte, Olhão;62.42405763642128
Rio Tinto, Porto;9.7032781760626
Vau, Leiria;46.980189264200654
Sines, Setúbal;26.840647440421336
Campo de Ourique, Lisboa;10.281507683662495
Loulé (São Clemente), Faro;48.321124179548676
Quarteira, Faro;38.86920377587499
Machico, Ilha da Madeira;896.3608236804212
Centro, Albergaria-a-Velha;36.51450477840626
Fernão Magalhães, Porto;7.2992645293475125
Hospital de São João, Matosinhos;7.1164346547810196
Glória e Vera Cruz, Aveiro;39.99721647091838
Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;22.2215410918103
Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;22.2215410918103
Santo António dos Olivais, Coimbra;41.07894873389291
Santo António dos Olivais, Coimbra;41.07894873389291
Santo António dos Olivais, Coimbra;41.07894873389291
Santo António dos Olivais, Coimbra;41.07894873389291
Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail, Aveiro;23.432073363570613
Horta das Figueiras, Évora;115.4713267159069
Bessa Leite, Porto;2.522943088615702
Sátão, Sátão;81.89762570920419
Bonfim, Porto;6.7467861436355925
Costa de Caparica, Almada;0.0
Vila Nova de Gaia, Vila Nova de Gaia;6.1107414726810445
Povos, Vila Franca de Xira;40.603720753952175
Esmoriz II - Pinhal D'Aberta, Ovar;5.302157240212409
Santa Marinha e São Pedro da Afurada, Porto;4.89119145704773
Barreiro, Barreiro;13.518795952033015
Ramalde, Porto;3.8727758524248954
Aver-o-Mar, Póvoa de Varzim;14.479060434043568
Lagos, Lagos;3609.996885639528
Falagueira-Venda Nova, Lisboa;9.05199620778774
Mina de Água, Lisboa;10.262866036193694
Alhos Vedros, Setúbal;19.76101223033143
Massamá Norte, Sintra;7.703088570529371
São Pedro, Santarém;57.464880131091824
Castanheira do Ribatejo e Cachoeiras, Lisboa;42.97979712748262
Casal de Cambra, Lisboa;12.819805423707153
Matosinhos Centro, Matosinhos;4.05647559371589
Caniço, Ilha da Madeira;906.2278561453574
Caniço, Ilha da Madeira;906.2278561453574
Odivelas, Lisboa;14.328217649455674
Abrantes (São Vicente e São João) e Alferrarede, Santarém;95.22015910196744
Elisio de Moura, Coimbra;40.23559103543437
Monte Gordo, Vila Real de Santo António;96.58586629883453
Monte Gordo, Vila Real de Santo António;96.58586629883453
Aguçadoura e Navais, Porto;9.064993584684698
Centro, Viseu;72.64347553776635
Mundão, Viseu;73.81116391179792
Centro, Viseu;72.64347553776635
Centro, Viseu;72.64347553776635
Centro, Viseu;72.64347553776635
Viseu, Viseu;72.64347553776635
Parque das Nações - Expo Norte, Lisboa;19.170009748459062
Olhão Norte, Olhão;62.42405763642128
Oliveira, São Paio e São Sebastião, Braga;41.408760568652156
Arcozelo, Ponte de Lima;23.110969865679564
Monte Abraão, Sintra;7.587076474306803
Sever do Vouga, Aveiro;37.938654563792305
Venda do Pinheiro, Mafra;22.1167942510554
Centro, Viseu;72.64347553776635
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;79.7233588180311
Queluz, Sintra;7.316110740468736
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;79.7233588180311
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;79.7233588180311
Centro, Viseu;72.64347553776635
Maia, Maia;10340.702276486052
Darque, Viana do Castelo;0.5937873506682352
Centro, Viseu;72.64347553776635
Darque, Viana do Castelo;0.5937873506682352
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;79.7233588180311
Chiado, Lisboa;10.78655434870648
Arca d´ Água, Porto;5.644195495353786
Mafamude e Vilar do Paraíso, Porto;6.770902715421252
Albufeira - Montechoro, Albufeira;27.58163557497042
Centro, Viseu;72.64347553776635
Águas Santas, Porto;10.51960564694329
Mafamude e Vilar do Paraíso, Porto;6.770902715421252
Águas Santas, Porto;10.51960564694329
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;79.7233588180311
São Cosme Zona 7, Gondomar;12.260657705282714
Águas Santas, Porto;10.51960564694329
Oliveira do Douro, Porto;7.42056882378263
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Oliveira do Douro, Porto;7.42056882378263
Águas Santas, Porto;10.51960564694329
Centro, Viseu;72.64347553776635
Águas Santas, Porto;10.51960564694329
Canidelo, Porto;3.9645576755340723
Águas Santas, Porto;10.51960564694329
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;79.7233588180311
Cantanhede, Cantanhede;5853.672996996857
São Marcos - Cacém, Sintra;6.245776352710735
Alcochete, Setúbal;26.554424978369944
Soeiros / Torres de Lisboa, Lisboa;12.155072185857549
Águas Santas, Porto;10.51960564694329
Ermesinde, Porto;12.607343989226592
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Santa Maria, São Pedro e Matacães, Lisboa;26.714150654224138
Águas Santas, Porto;10.51960564694329
Buraca, Amadora;8.931660920362937
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Águas Santas, Porto;10.51960564694329
Olivais, Lisboa;16.354114399684835
Moscavide, Loures;18.76926342362823
Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;11.42684609744841
Costa da Caparica, Setúbal;0.0
Amadora / Encosta do Sol, Amadora;10.466708539636564
Frazão Arreigada, Porto;25.764345651663355
Cascais e Estoril, Lisboa;0.0
Damaia de Cima, Amadora;8.04128418433145
Fátima, Santarém;64.322263227467
Moita, Setúbal;21.135826600928002
Baixa da Banheira e Vale da Amoreira, Setúbal;16.553662318633673
Ramada e Caneças, Lisboa;14.744078742070112
Canidelo, Porto;3.9645576755340723
Árvore, Vila do Conde;19.820206528407752
Laranjeiro, Almada;6.907300997076936
Ajuda, Lisboa;8.01873198559227
SJM 4, São João da Madeira;17.973921905226348
Santos, Lisboa, Lisboa;9.610404018144948
Vila Real de Santo António, Vila Real de Santo António;99.17169839521915
Cascais e Estoril, Lisboa;0.0
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Charneca de Caparica e Sobreda, Setúbal;3.628115439842423
Paços de Ferreira, Porto;28.395033213393734
Centro, Aveiro;40.78765854138641
Cruz de Pau, Seixal;11.806414752230275
Centro de Carnaxide, Oeiras;5.461758869398611
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto;5.370718400555397
Bairro Norton de Matos, Coimbra;40.381367604041884
Centro, Aveiro;40.78765854138641
Chainça, Abrantes;95.46582351180204
Armação de Pêra, Silves;15.848149929652397
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Vilamoura, Loulé;37.17465435068023
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Vilamoura, Loulé;37.17465435068023
Centro, Aveiro;40.78765854138641
Aos Arneiros, Lisboa;27.394232381651335
Centro, Aveiro;40.78765854138641
Monte Abraão, Sintra;7.587076474306803
Centro, Aveiro;40.78765854138641
Aos Arneiros, Lisboa;27.394232381651335
Centro, Aveiro;40.78765854138641
Lordelo, Porto;23.063582630597043
Centro, Aveiro;40.78765854138641
Cova da Piedade, Almada;7.020425110686671
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Aos Arneiros, Lisboa;27.394232381651335
Centro, Aveiro;40.78765854138641
Pêra, Silves;18.779581419682074
Olaias, Lisboa;14.242667463776487
Centro, Aveiro;40.78765854138641
Agualva e Mira-Sintra, Lisboa;8.389125701920866
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Braga (São José de São Lázaro e São João do Souto), Braga;29.52355037845546
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Cova da Piedade, Almada;7.020425110686671
Seia, São Romão e Lapa dos Dinheiros, Guarda;102.71582425602914
Seia, São Romão e Lapa dos Dinheiros, Guarda;102.71582425602914
Seia, São Romão e Lapa dos Dinheiros, Guarda;102.71582425602914
Mem Martins, Sintra;11.885007122638577
Queluz e Belas, Lisboa;7.315045668166374
Costa da Caparica, Setúbal;0.0
Ponta Delgada (São Pedro), Ilha de São Miguel;1416.8472072912325
Seia, São Romão e Lapa dos Dinheiros, Guarda;102.71582425602914
Vilamoura, Loulé;37.17465435068023
Ramalde, Porto;3.8727758524248954
Centro, Aveiro;40.78765854138641
Campo de Ourique, Lisboa;10.281507683662495
Tavira, Tavira;79.19533607152272
Senhora da Hora, Matosinhos;4.018086816415378
Seia, São Romão e Lapa dos Dinheiros, Guarda;102.71582425602914
Costa da Caparica, Setúbal;0.0
Seia, São Romão e Lapa dos Dinheiros, Guarda;102.71582425602914
Vilamoura, Loulé;37.17465435068023
Funchal (São Pedro), Ilha da Madeira;911.3474709952105
Trafaria, Almada;2.9314009547226467
Ponta Delgada (São José), Ilha de São Miguel;1418.824740901806
Pontinha e Famões, Lisboa;12.800891642899446
Praia da Rocha, Portimão;0.3492952858448541
Santa Marinha e São Pedro da Afurada, Porto;4.89119145704773
Santa Marta do Pinhal, Seixal;11.806414752230275
Seixal, Arrentela e Aldeia de Paio Pires, Setúbal;11.42684609744841
Costa Cabral, Porto;7.287323197969414
Centro, Aveiro;40.78765854138641
Santa Apolónia, Bragança;170.16962153273306
Olivais Sul, Lisboa;16.764544907684343
Mina de Água, Lisboa;10.262866036193694
Vila Chã, Codal e Vila Cova de Perrinho, Aveiro;24.708348532606074
Centro, Aveiro;40.78765854138641
Venda do Pinheiro, Mafra;22.1167942510554
Porto, Porto;3.8727758524248954
Canidelo, Vila Nova de Gaia;6.1107414726810445
Centro, Aveiro;40.78765854138641
Porto, Porto;3.8727758524248954
Porto, Porto;3.8727758524248954
Centro, Aveiro;40.78765854138641
Porto, Porto;3.8727758524248954
Viseu, Viseu;72.64347553776635
Centro, Aveiro;40.78765854138641
Porto, Porto;3.8727758524248954
Samora Correia, Benavente;43.33075519954787
Santa Marinha e São Pedro da Afurada, Porto;4.89119145704773
Centro, Aveiro;40.78765854138641
Praia, Póvoa de Varzim;14.479060434043568
Centro, Aveiro;40.78765854138641
Monte da Caparica, Almada;4.111276862592762
Continente, Loulé;47.08653545762918
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
ANSIÃO, Ansião;47.36146215354878
Centro, Aveiro;40.78765854138641
Santo Tirso, Santo Tirso;27.103255278413656
Rio Tinto, Porto;9.7032781760626
Celas, Coimbra;40.12085130861075
Paços de Ferreira, Porto;28.395033213393734
Centro, Aveiro;40.78765854138641
Eiriz, Porto;29.57594050794217
Monte Gordo, Faro;96.58586629883453
Centro, Aveiro;40.78765854138641
Celas, Coimbra;40.12085130861075
Boavista, Porto;4.196457361249636
Parque das Nações - Expo Norte, Lisboa;19.170009748459062
Centro, Aveiro;40.78765854138641
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;6479.269786659585
Sítio de Sao Pedro/ Alto do Cano, Tavira;77.92523369431781
Centro, Aveiro;40.78765854138641
Ermesinde, Porto;12.607343989226592
Aos Arneiros, Lisboa;27.394232381651335
Aos Arneiros, Lisboa;27.394232381651335
Massamá e Monte Abraão, Lisboa;6.814228357752641
Almancil Centro, Loulé;45.029324235011714
Alhandra, Vila Franca de Xira;35.443728472174655
Aeroporto, Maia;9.575995446195106
Centro, Aveiro;40.78765854138641
Vila Nova de Milfontes, Beja;86.92996267264743
Centro, Aveiro;40.78765854138641
Apúlia, Esposende;3.2890961608035956
Centro, Aveiro;40.78765854138641
Sto. Ovídio, Vila Nova de Gaia;6.1107414726810445
Marvila, Lisboa;15.532421029518922
Olivais Sul, Lisboa;16.764544907684343
Centro, Aveiro;40.78765854138641
Fonte Nova, Lisboa;10.483890694817559
Abraveses, Viseu;70.60051599582494
Olivais Norte, Lisboa;17.349769339972053
Olivais, Coimbra;40.67257608086139
Santo Tirso, Santo Tirso;27.103255278413656
Oliveira do Douro, Porto;7.42056882378263
Eiras e São Paulo de Frades, Coimbra;40.55118907354426
Conceição e Cabanas de Tavira, Faro;82.59536904645611
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;1.0917467790256044
Mafamude e Vilar do Paraíso, Porto;6.770902715421252
Pedra Mourinha, Portimão;3.236695140898152
Oliveira do Douro, Porto;7.42056882378263
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Canidelo, Porto;3.9645576755340723
Celas, Coimbra;40.12085130861075
Águas Santas, Porto;10.51960564694329
Santa Apolónia, Coimbra;40.23559103543437
Baleal, Peniche;5.810706297955714
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Centro, Aveiro;40.78765854138641
Cacém e São Marcos, Lisboa;8.093431252912469
Canidelo, Porto;3.9645576755340723
Areia Branca, Lourinhã;8.152270634200145
Algueirão-Mem Martins, Lisboa;11.057431657645967
Alto dos Barronhos, Oeiras;5.787636317326605
Sé, Santa Maria e Meixedo, Bragança;171.31479316049644
À Av. Uruguai, Lisboa;10.286624913417025
Vila Nova Caparica, Almada;2.8952081637842384
Encosta da Barata, Abrantes;97.81508701487935
Garajau, Santa Cruz;8950.510465797768
Alcântara, Lisboa;8.11633887517277
Moreira, Porto;10.810954509844974
Santa Marinha e São Pedro da Afurada, Porto;4.89119145704773
Arca d´ Água, Porto;5.644195495353786
Valongo, Valongo;15.317228097109272
Lagos, Lagos;3609.996885639528
Algueirão-Mem Martins, Lisboa;11.057431657645967
OVAR Centro, Ovar;16.459914214864654
Baleal, Peniche;5.810706297955714
À Av. Uruguai, Lisboa;10.286624913417025
Valongo, Porto;15.317228097109272
Montijo e Afonsoeiro, Setúbal;25.073427815554755
GAIA Madalena, Vila Nova de Gaia;5.846423726220258
Chinicato, Lagos;11.84583513931873
Qta do Marquês, Oeiras;1.9970628471582514
Antas, Porto;7.2903817058845535
Senhora da Hora, Matosinhos;4.018086816415378
Ramalde, Porto;3.8727758524248954
Olivais, Lisboa;16.354114399684835
Antas, Porto;7.2903817058845535
Miratejo, Seixal;11.806414752230275
Bairro das Amendoeiras, Lisboa;15.93277100290305
Foz do Douro, Porto;0.0
Rio Tinto - Areosa, Gondomar;8.038107064515051
Lamego (Almacave e Sé), Viseu;71.18471723000803
Damaia de Cima, Amadora;8.04128418433145
Damaia de Cima, Amadora;8.04128418433145
Damaia de Cima, Amadora;8.04128418433145
Paços de Ferreira, Porto;28.395033213393734
Bragaparque, Braga;31.40105398681912
Avenidas Novas, Lisboa;13.13200174110294
Mafamude e Vilar do Paraíso, Porto;6.770902715421252
QUINTA DA FÁBRICA DA PÓLVORA, Seixal;11.806414752230275
Mafamude e Vilar do Paraíso, Porto;6.770902715421252
Santo António, Lisboa;11.450279740558718
Vermoeira, Mafra;23.45638477199256
Santa Marinha e São Pedro da Afurada, Porto;4.89119145704773
Vila Nova de Gaia, Vila Nova de Gaia;6.1107414726810445
Caniço, Ilha da Madeira;906.2278561453574
Peniche, Peniche;4.690487960994953
Caniço de Baixo, Santa Cruz;905.5085539862554
Celas, Coimbra;40.12085130861075
Caniço de Baixo, Santa Cruz;905.5085539862554
Celas, Coimbra;40.12085130861075
Valongo, Porto;15.317228097109272
Sé, Santa Maria e Meixedo, Bragança;171.31479316049644
Avenidas Novas, Lisboa;13.13200174110294
Quarteira, Faro;38.86920377587499
Portimão, Faro;1.843917030787198
Corujeira, Porto;7.664202598069662
Corujeira, Porto;7.664202598069662
SJM 4, São João da Madeira;17.973921905226348
Sé, Santa Maria e Meixedo, Bragança;171.31479316049644
Portela, Loures;18.379036014153854
Imaculado Coração de Maria, Ilha da Madeira;910.2971622878367
Loures, Loures;18.34297673814834
Lumiar, Lisboa;13.776681240787086
Corujeira, Porto;7.664202598069662
Madragoa, Lisboa, Lisboa;9.822256027841377
Corujeira, Porto;7.664202598069662
Campanhã, Porto;8.29350767352667
Areeiro, Lisboa;14.051324664085923
Corujeira, Porto;7.664202598069662
Valpaços e Sanfins, Vila Real;123.58368377786563
Corujeira, Porto;7.664202598069662
Olivais Sul, Lisboa;16.764544907684343
Corujeira, Porto;7.664202598069662
Corujeira, Porto;7.664202598069662
Recardães e Espinhel, Aveiro;52.03025570459727
Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;58.192875823377335
Feijó, Almada;6.171094176859449
Areeiro, Lisboa;14.051324664085923
Casa Branca, Funchal;912.6744738228882
Monserrate, Viana do Castelo;0.0
Arcozelo, Braga;14.17688461362767
