Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age;Distance To Ocean
Pombal, Leiria;242000;2.0;2.0;110.0;166.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;200000;2.0;2.0;94.0;161.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;200700;2.0;2.0;99.0;134.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;200700;2.0;2.0;99.0;151.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;202700;2.0;2.0;94.0;160.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;199000;2.0;2.0;94.0;160.0;1.0;;Not available;True;False;False;False;False;46.4;35
Altura, Castro Marim;292500;2.0;1.0;59.0;77.0;0.0;;Not available;True;False;False;False;False;52.6;91
Pombal, Leiria;210000;2.0;2.0;94.0;175.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;212000;2.0;2.0;94.0;175.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;290000;4.0;2.0;161.0;259.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;290000;4.0;2.0;161.0;251.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;295000;4.0;2.0;161.0;278.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;280000;4.0;2.0;161.0;203.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;285000;4.0;2.0;161.0;211.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;310000;4.0;2.0;161.0;251.0;1.0;;Not available;True;False;False;False;False;46.4;35
Ermesinde, Valongo;134500;1.0;1.0;44.0;44.0;0.0;;Not available;True;False;False;False;False;45.1;12
Pombal, Leiria;295000;3.0;2.0;195.0;289.0;1.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;295000;3.0;2.0;193.0;287.0;1.0;;Not available;True;False;False;False;False;46.4;35
Centro de São Mamede de Infesta, Matosinhos;255000;4.0;3.0;130.0;138.0;0.0;;Not available;True;False;True;False;False;47.5;7
Campolide, Lisboa;349000;2.0;1.0;66.0;74.0;0.0;;Not available;True;True;True;True;False;44.8;10
Bx. Banheira / Mercado Municipal, Moita;290000;3.0;2.0;143.0;233.0;2.0;2.0;Not available;True;False;False;False;False;45.0;16
Vila Nova de Gaia, Vila Nova de Gaia;344900;2.0;2.0;116.0;146.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;False;46.8;6
Bx. Banheira / Mercado Municipal, Moita;290000;3.0;2.0;143.0;233.0;2.0;2.0;Not available;True;False;False;False;False;45.0;16
Penha, Faro;338000;3.0;2.0;113.0;153.0;1.0;5.0;Energy Performance Certificate;False;False;False;False;True;45.7;55
Viseu, Viseu;170000;2.0;1.0;70.0;108.0;1.0;0.0;Not available;True;False;False;False;False;46.9;72
Vila Nova Caparica 2, Almada;420000;3.0;2.0;130.0;137.0;1.0;2.0;Not available;False;False;True;False;False;46.3;2
Praia, Póvoa de Varzim;275000;2.0;2.0;93.0;93.0;0.0;;Not available;True;False;True;False;False;45.8;14
Boavista, Porto;295000;1.0;1.0;52.0;132.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
Madalena, Porto;220000;2.0;2.0;123.0;138.0;3.0;;Not available;True;False;True;True;True;47.0;5
Gulpilhares e Valadares, Porto;200000;1.0;1.0;57.0;64.0;0.0;;Not available;True;False;True;True;True;47.0;7
Garajau, Santa Cruz;220000;2.0;2.0;91.0;110.0;1.0;0.0;Not available;True;False;False;False;False;43.7;8950
Arcozelo, Braga;136000;2.0;1.0;85.0;85.0;0.0;;Not available;True;False;False;True;False;44.4;14
Castelo Branco, Castelo Branco;127380;2.0;1.0;64.0;85.0;0.0;;Not available;True;False;False;False;False;50.5;124
Mafamude e Vilar do Paraíso, Porto;157000;2.0;1.0;54.0;59.0;0.0;;Not available;True;False;True;True;True;47.0;6
Odivelas, Odivelas;415000;3.0;2.0;111.0;177.0;1.0;5.0;Energy Performance Certificate;False;False;False;False;False;43.7;14
Olhão Norte, Olhão;215000;2.0;1.0;76.0;95.0;0.0;;Not available;True;False;False;False;True;46.2;62
Rio Tinto, Porto;115000;3.0;2.0;79.0;86.0;0.0;;Not available;True;False;True;True;True;47.0;9
Cacém e São Marcos, Lisboa;169000;2.0;1.0;70.0;77.0;0.0;;Not available;True;True;True;True;False;44.8;8
Torel, Lisboa;490000;0.0;1.0;48.0;62.0;0.0;;Not available;True;True;True;True;False;44.8;11
Rio de Mouro, Lisboa;176900;2.0;1.0;71.0;60.0;0.0;;Not available;True;True;True;True;False;44.8;8
Cete, Porto;128000;2.0;1.0;70.0;99.0;1.0;;Not available;True;False;True;True;True;47.0;25
Telheiras, Lisboa;399000;2.0;1.0;75.0;80.0;1.0;;Not available;True;True;True;True;False;44.8;12
Quarteira, Faro;330000;2.0;2.0;59.0;71.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;True;45.7;38
Peniche, Peniche;150000;3.0;2.0;85.0;102.0;0.0;;Not available;True;False;False;False;True;47.9;4
Águas Livres, Lisboa;114900;0.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8;8
Baguim do Monte - Missilva, Gondomar;305000;3.0;2.0;88.0;88.0;2.0;1.0;Energy Performance Certificate;False;False;True;False;False;47.1;13
Vila Nova de Gaia, Vila Nova de Gaia;199900;2.0;2.0;87.0;161.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;False;46.8;6
Vila Nova de Gaia, Vila Nova de Gaia;320000;2.0;2.0;89.0;117.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;False;46.8;6
Vila Verde, Oliveira do Bairro;130000;2.0;1.0;85.0;104.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;45.7;49
Rio Tinto - Medancelhe, Gondomar;230000;3.0;2.0;100.0;108.0;1.0;4.0;Not available;False;False;True;False;False;47.1;9
Celas, Coimbra;245000;2.0;1.0;70.0;81.0;0.0;;Not available;True;False;False;True;False;48.3;40
Lagoa e Carvoeiro, Faro;190000;1.0;1.0;40.0;52.0;1.0;10.0;Not available;True;False;False;False;True;45.7;9
Lagoa e Carvoeiro, Faro;290000;1.0;2.0;66.0;82.0;0.0;;Not available;True;False;False;False;True;45.7;9
Mafamude e Vilar do Paraíso, Porto;260000;3.0;2.0;136.0;148.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Vila Praia de Âncora, Viana do Castelo;165000;3.0;2.0;112.0;112.0;0.0;;Not available;True;False;False;False;True;48.8;13
Lanhelas, Viana do Castelo;140000;4.0;2.0;127.0;165.0;0.0;;Not available;True;False;False;False;True;48.8;23
Atouguia da Baleia, Peniche;139000;2.0;1.0;78.0;78.0;0.0;;Not available;True;False;False;False;True;47.9;3
Massamá e Monte Abraão, Lisboa;235000;3.0;2.0;109.0;114.0;0.0;;Not available;True;True;True;True;False;44.8;6
Tapada das Mercês, Sintra;199900;2.0;1.0;91.0;100.0;0.0;;Not available;True;False;False;False;False;43.7;11
Alvor, Portimão;199000;0.0;1.0;34.0;38.0;0.0;;Not available;True;False;False;False;True;45.5;5
Bonfim, Porto;100000;0.0;1.0;37.0;49.0;0.0;0.0;Not available;True;False;True;True;True;47.0;6
Pombal, Leiria;140000;1.0;1.0;63.0;70.0;1.0;0.0;Not available;False;False;False;False;False;46.4;35
Sines, Setúbal;210000;3.0;1.0;148.0;;0.0;;Not available;True;False;True;True;False;46.6;26
Bonfim, Porto;100000;1.0;1.0;42.0;42.0;0.0;-1.0;Not available;True;False;True;True;True;47.0;6
S. Martinho do Bispo, Coimbra;225000;2.0;3.0;94.0;181.0;1.0;1.0;Not available;True;False;False;True;False;48.3;36
Paivas, Seixal;225000;2.0;1.0;76.0;76.0;0.0;;Not available;True;False;False;False;False;44.9;11
Porto, Porto;130000;0.0;1.0;38.0;136.0;0.0;-1.0;Not available;True;False;True;True;True;47.0;3
Estrela, Lisboa;115000;0.0;1.0;27.0;27.0;0.0;0.0;Not available;True;True;True;True;False;44.8;8
Alto Rodes, Faro;210000;3.0;2.0;60.0;77.0;0.0;;Not available;True;False;False;False;True;45.7;54
Bairro Sra. dos Remédios, Guarda;170000;3.0;2.0;111.0;124.0;2.0;2.0;Not available;True;False;False;False;False;49.6;126
Moita, Moita;315000;3.0;3.0;77.0;118.0;0.0;;Not available;True;False;False;False;False;45.0;20
Gulpilhares e Valadares, Porto;480000;3.0;4.0;168.0;226.0;3.0;2.0;Not available;True;False;True;True;True;47.0;7
Arcozelo, Braga;185000;3.0;2.0;120.0;120.0;0.0;;Not available;True;False;False;True;False;44.4;14
Alhos Vedros, Setúbal;190000;3.0;2.0;90.0;98.0;2.0;2.0;Not available;True;False;True;True;False;46.6;19
Real Clube Massamá, Sintra;275000;3.0;2.0;96.0;109.0;1.0;;Not available;True;False;False;False;False;43.7;6
Carcavelos e Parede, Lisboa;590000;3.0;2.0;98.0;108.0;1.0;2.0;Not available;True;True;True;True;False;44.8;4
Bx. Banheira / Seg. Social, Moita;285000;3.0;2.0;117.0;138.0;1.0;1.0;Not available;True;False;False;False;False;45.0;16
Pombal, Leiria;179000;2.0;2.0;89.0;98.0;1.0;1.0;Not available;False;False;False;False;False;46.4;35
Pombal, Leiria;140000;1.0;1.0;65.0;72.0;1.0;1.0;Not available;False;False;False;False;False;46.4;35
Pombal, Leiria;140000;1.0;1.0;65.0;72.0;1.0;2.0;Not available;False;False;False;False;False;46.4;35
Pombal, Leiria;122000;1.0;1.0;49.0;54.0;0.0;;Not available;True;False;False;False;False;46.4;35
Pombal, Leiria;179000;2.0;2.0;89.0;98.0;1.0;2.0;Not available;False;False;False;False;False;46.4;35
Pombal, Leiria;140000;1.0;1.0;65.0;72.0;1.0;3.0;Not available;False;False;False;False;False;46.4;35
Pombal, Leiria;179000;2.0;2.0;89.0;98.0;1.0;3.0;Not available;False;False;False;False;False;46.4;35
Seia, São Romão e Lapa dos Dinheiros, Guarda;119000;4.0;4.0;148.0;146.0;0.0;;Not available;True;False;False;False;False;49.6;102
Senhora da Hora, Matosinhos;630000;3.0;2.0;128.0;152.0;0.0;;Not available;True;False;True;False;False;47.5;4
Pataias e Martingança, Leiria;129900;2.0;1.0;80.0;96.0;2.0;2.0;Not available;True;False;False;False;False;46.4;52
Santiago e São Simão de Litém e Albergaria dos Doze, Leiria;139000;3.0;2.0;120.0;160.0;2.0;0.0;Not available;True;False;False;False;False;46.4;43
Mafamude e Vilar do Paraíso, Porto;220000;2.0;2.0;86.0;108.0;1.0;7.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Santa Clara e Castelo Viegas, Coimbra;187500;3.0;2.0;90.0;108.0;2.0;;Not available;True;False;False;True;False;48.3;38
Serpins, Coimbra;102500;4.0;2.0;140.0;204.0;1.0;2.0;Not available;True;False;False;True;False;48.3;56
Azurara, Porto;210000;1.0;2.0;56.0;56.0;1.0;3.0;Not available;True;False;True;True;True;47.0;18
Azurara, Porto;257500;2.0;2.0;93.0;93.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Azurara, Porto;257500;2.0;2.0;93.0;93.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Parque das Nações - Expo Sul, Lisboa;620000;2.0;2.0;137.0;137.0;2.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8;17
Azurara, Porto;262000;2.0;2.0;93.0;93.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Falagueira, Amadora;249900;3.0;1.0;91.0;91.0;0.0;;Not available;True;False;True;True;False;44.1;8
Azurara, Porto;260000;2.0;2.0;94.0;94.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Azurara, Porto;350000;2.0;1.0;88.0;88.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Azurara, Porto;410000;2.0;2.0;123.0;123.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Azurara, Porto;300000;2.0;1.0;70.0;70.0;2.0;2.0;Not available;True;False;True;True;True;47.0;18
Alto do Seixalinho, Santo André e Verderena, Setúbal;129000;1.0;1.0;80.0;86.0;0.0;;Not available;True;False;True;True;False;44.9;14
Azurara, Porto;272000;2.0;2.0;93.0;93.0;2.0;1.0;Not available;True;False;True;True;True;47.0;18
Fânzeres - Regadas, Gondomar;213500;2.0;2.0;90.0;120.0;1.0;4.0;Energy Performance Certificate;False;False;True;False;False;47.1;12
Azurara, Porto;360000;2.0;2.0;116.0;116.0;2.0;1.0;Not available;True;False;True;True;True;47.0;18
Tarouca e Dálvares, Viseu;105000;3.0;1.0;80.0;89.0;0.0;;Not available;True;False;False;False;False;49.4;74
Azurara, Porto;297000;2.0;2.0;105.0;105.0;2.0;1.0;Not available;True;False;True;True;True;47.0;18
Vila do Conde, Porto;274900;2.0;2.0;77.0;97.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;18
Azurara, Porto;280000;2.0;2.0;97.0;97.0;2.0;1.0;Not available;True;False;True;True;True;47.0;18
Hospital S. João, Porto;215000;1.0;1.0;46.0;46.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Azurara, Porto;325000;2.0;2.0;101.0;101.0;2.0;;Not available;True;False;True;True;True;47.0;18
Azurara, Porto;319000;2.0;2.0;105.0;105.0;2.0;;Not available;True;False;True;True;True;47.0;18
Colmeias e Memória, Leiria;195000;3.0;2.0;150.0;162.0;2.0;2.0;Not available;True;False;False;False;False;46.4;43
Mateus, Vila Real;185000;3.0;2.0;108.0;134.0;1.0;;Not available;True;False;False;False;False;48.5;82
Quarteira, Loulé;329000;2.0;1.0;60.0;80.0;0.0;;Not available;True;False;False;False;False;46.9;38
São Gonçalo de Lagos, Faro;380000;3.0;3.0;150.0;170.0;0.0;;Not available;True;False;False;False;True;45.7;13
Albufeira e Olhos de Água, Faro;905000;3.0;2.0;135.0;174.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;44.4;27
A5 - Eirado, Vila Nova de Gaia;185000;2.0;2.0;100.0;102.0;1.0;1.0;Not available;True;False;True;True;False;46.8;6
Albufeira e Olhos de Água, Faro;400000;1.0;1.0;70.0;95.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;44.4;27
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;195000;1.0;2.0;115.0;127.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Ermesinde, Valongo;109000;1.0;1.0;52.0;57.0;0.0;;Not available;True;False;False;False;False;45.1;12
Albufeira e Olhos de Água, Faro;450000;1.0;1.0;59.0;84.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;44.4;27
Santa Marta do Pinhal, Seixal;223000;3.0;2.0;106.0;106.0;0.0;;Not available;True;False;False;False;False;44.9;11
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;305000;3.0;2.0;131.0;131.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Nogueira da Regedoura, Aveiro;120000;2.0;1.0;90.0;90.0;0.0;;Not available;True;False;False;False;True;45.5;5
Santo António Cavaleiros, Loures;220000;2.0;1.0;53.0;65.0;0.0;;Not available;True;False;False;False;False;44.6;17
Faro (Sé e São Pedro), Faro;160000;1.0;1.0;45.0;45.0;0.0;;Not available;True;False;False;False;True;45.7;54
Vila Nova de Famalicão e Calendário, Braga;175000;3.0;2.0;112.0;112.0;1.0;1.0;Not available;True;False;False;True;False;44.4;23
Portimão, Faro;455000;2.0;2.0;95.0;140.0;2.0;4.0;Energy Performance Certificate;False;False;False;False;True;45.7;1
Portimão, Faro;257500;2.0;2.0;73.0;86.0;0.0;;Not available;True;False;False;False;True;45.7;1
São Mamede de Infesta e Senhora da Hora, Porto;290000;3.0;2.0;120.0;142.0;1.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
ERA Palmela Azeitao, Almada;229000;2.0;1.0;66.0;61.0;0.0;;Not available;True;False;True;False;False;46.3;29
Ramada e Caneças, Lisboa;279000;3.0;2.0;95.0;100.0;0.0;1.0;Not available;True;True;True;True;False;44.8;14
Marisol, Almada;245000;2.0;1.0;66.0;75.0;0.0;;Not available;True;False;True;False;False;46.3;0
Pinheiro Manso, Porto;595000;2.0;2.0;114.0;195.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;2
Madalena, Porto;370000;3.0;3.0;111.0;145.0;1.0;0.0;Not available;True;False;True;True;True;47.0;5
Tavira (Santa Maria e Santiago), Faro;360000;1.0;1.0;87.0;101.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;45.7;79
Tavira (Santa Maria e Santiago), Faro;340000;1.0;1.0;76.0;110.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;True;45.7;79
Vila Real de Santo António, Faro;225000;1.0;1.0;71.0;95.0;1.0;;Not available;True;False;False;False;True;48.5;99
Vila Nova de Cacela, Faro;149000;2.0;1.0;75.0;84.0;0.0;;Not available;True;False;False;False;True;45.7;89
Paredes, Porto;235000;2.0;3.0;118.0;118.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;44.3;21
Peniche, Peniche;260000;2.0;1.0;83.0;129.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;47.9;4
Marvila, Lisboa;243000;3.0;2.0;90.0;90.0;0.0;;Not available;True;True;True;True;False;44.8;15
Real, Dume e Semelhe, Braga;142000;2.0;1.0;78.0;78.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;44.4;29
Montijo e Afonsoeiro, Setúbal;145000;2.0;1.0;56.0;67.0;0.0;;Not available;True;False;True;True;False;42.6;25
Atouguia da Baleia, Leiria;190000;3.0;2.0;115.0;115.0;2.0;;Not available;True;False;False;False;False;46.4;3
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;183000;1.0;1.0;55.0;65.0;1.0;2.0;Not available;False;False;False;False;False;48.5;79
Aguada de Baixo, Águeda;155000;2.0;2.0;95.0;95.0;0.0;;Not available;True;False;False;False;False;49.1;52
Paredes, Porto;151000;2.0;1.0;87.0;34.0;2.0;2.0;Not available;True;False;True;True;True;44.3;21
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;178000;1.0;1.0;55.0;62.0;1.0;2.0;Not available;False;False;False;False;False;48.5;79
Castêlo da Maia, Porto;199900;2.0;2.0;82.0;94.0;1.0;3.0;Not available;True;False;True;True;True;45.5;13
Ponte de Lima, Ponte de Lima;267000;2.0;2.0;105.0;105.0;1.0;2.0;Not available;True;False;False;False;False;48.2;22
Lordelo, Porto;155000;2.0;2.0;95.0;105.0;1.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0;23
Lordelo, Porto;155000;2.0;2.0;76.0;84.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;23
Laranjeiro e Feijó, Setúbal;319000;4.0;2.0;101.0;120.0;0.0;;Not available;True;False;True;True;False;46.6;6
Ermesinde, Valongo;245000;3.0;3.0;119.0;142.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;45.1;12
Monte Abraão, Sintra;285000;4.0;2.0;92.0;101.0;0.0;;Not available;True;False;False;False;False;43.7;7
Forte da Casa, Vila Franca de Xira;149500;1.0;1.0;72.0;75.0;0.0;;Not available;True;False;False;False;False;44.1;28
Ermesinde, Porto;275000;2.0;3.0;110.0;130.0;1.0;8.0;Not available;True;False;True;True;True;47.0;12
Benfica, Lisboa;360000;3.0;2.0;91.0;109.0;0.0;;Not available;True;True;True;True;False;44.8;9
Baguim do Monte - Vale Ferreiros, Gondomar;190000;2.0;2.0;92.0;112.0;0.0;;Not available;True;False;True;False;False;47.1;12
Nazaré, Leiria;295000;2.0;2.0;79.0;79.0;0.0;;Not available;True;False;False;False;True;48.6;39
Campolide, Lisboa;249000;1.0;1.0;44.0;44.0;0.0;;Not available;True;True;True;True;False;44.8;10
Solum, Coimbra;199000;2.0;1.0;55.0;60.0;0.0;3.0;Energy Performance Certificate;False;False;False;True;False;48.3;41
Garajau, Santa Cruz;210000;1.0;1.0;74.0;97.0;1.0;5.0;Not available;True;False;False;False;False;43.7;8950
Arcozelo, Braga;162000;2.0;2.0;105.0;105.0;0.0;;Not available;True;False;False;True;False;44.4;14
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;298000;2.0;1.0;76.0;76.0;0.0;;Not available;True;True;True;True;False;44.8;1
Pedroso e Seixezelo, Porto;267000;3.0;2.0;114.0;190.0;1.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0;9
Marco, Marco de Canaveses;135000;2.0;1.0;69.0;9.0;0.0;;Not available;True;False;False;False;False;45.9;44
Parque das Nações - Expo Sul, Lisboa;850000;2.0;2.0;104.0;104.0;1.0;4.0;Energy Performance Certificate;False;True;True;True;False;44.8;17
Celorico (São Pedro e Santa Maria) e Vila Boa do Mondego, Guarda;125000;3.0;2.0;86.0;109.0;0.0;;Not available;True;False;False;False;False;49.6;113
Matosinhos, Matosinhos;160000;3.0;2.0;176.0;222.0;0.0;0.0;Not available;True;False;True;False;False;47.5;4
Águas Livres, Lisboa;227900;3.0;2.0;72.0;82.0;0.0;;Not available;True;True;True;True;False;44.8;8
São Gonçalo de Lagos, Faro;220000;2.0;2.0;91.0;100.0;0.0;;Not available;True;False;False;False;True;45.7;13
Albufeira e Olhos de Água, Faro;385000;2.0;2.0;108.0;149.0;2.0;3.0;Not available;True;False;False;False;True;44.4;27
Marvila, Lisboa;270000;2.0;1.0;68.0;68.0;0.0;;Not available;True;True;True;True;False;44.8;15
Barreiro / Fórum Barreiro, Barreiro;197000;3.0;1.0;104.0;110.0;0.0;;Not available;True;False;False;False;False;47.0;13
Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Lisboa;387000;2.0;2.0;83.0;105.0;0.0;2.0;Not available;True;True;True;True;False;44.8;3
Santa Marinha e São Pedro da Afurada, Porto;239000;3.0;2.0;108.0;135.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
Fânzeres e São Pedro da Cova, Porto;167000;2.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0;13
Falagueira, Amadora;180000;2.0;1.0;75.0;82.0;0.0;;Not available;True;False;True;True;False;44.1;8
Moita, Setúbal;142000;2.0;1.0;80.0;85.0;0.0;;Not available;True;False;True;True;False;45.0;21
Armação de Pêra, Silves;215000;0.0;1.0;45.0;60.0;0.0;;Not available;True;False;False;False;True;47.1;15
Nazaré, Leiria;240000;1.0;1.0;66.0;66.0;0.0;;Not available;True;False;False;False;True;48.6;39
Laranjeiras Metro, Lisboa;599000;3.0;2.0;140.0;140.0;2.0;3.0;Energy Performance Certificate;False;True;True;True;False;44.8;11
Nazaré, Leiria;220000;1.0;1.0;66.0;66.0;0.0;;Not available;True;False;False;False;True;48.6;39
Fonte Nova, Lisboa;215000;1.0;1.0;27.0;29.0;0.0;;Not available;True;True;True;True;False;44.8;10
Vilar de Andorinho, Porto;150000;2.0;1.0;92.0;101.0;0.0;;Not available;True;False;True;True;True;47.0;9
S. Dinis, Porto;125000;0.0;1.0;35.0;35.0;0.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;5
Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;103000;2.0;1.0;89.0;89.0;0.0;;Not available;True;False;False;False;False;48.3;58
Feijó, Almada;269000;3.0;2.0;100.0;110.0;0.0;;Not available;True;False;True;False;False;46.3;6
Portimão, Faro;275000;4.0;2.0;95.0;124.0;0.0;0.0;Not available;True;False;False;False;True;45.7;1
Mafamude e Vilar do Paraíso, Porto;175000;0.0;1.0;40.0;60.0;1.0;3.0;Not available;True;False;True;True;True;47.0;6
Santa Maria Maior, Viana do Castelo;225000;3.0;3.0;119.0;119.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;True;48.8;1
Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail, Aveiro;125000;3.0;2.0;108.0;108.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;48.5;23
Oliveira do Douro, Porto;155000;2.0;1.0;66.0;85.0;0.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;7
Arca d´ Água, Porto;170000;1.0;1.0;37.0;57.0;0.0;;Not available;True;False;True;True;True;47.0;5
Monte Gordo, Vila Real de Santo António;165000;1.0;1.0;36.0;40.0;1.0;;Not available;True;False;False;False;False;48.5;96
Praça de Touros, Santarém;175000;3.0;2.0;98.0;98.0;0.0;;Not available;True;False;False;False;False;48.3;60
Quarteira, Loulé;275000;2.0;1.0;73.0;90.0;1.0;1.0;Not available;True;False;False;False;False;46.9;38
Portimão, Faro;299000;3.0;3.0;79.0;89.0;0.0;;Not available;True;False;False;False;True;45.7;1
Apúlia e Fão, Braga;310000;2.0;2.0;90.0;100.0;2.0;1.0;Energy Performance Certificate;False;False;False;True;False;44.4;3
Monte Abraão, Sintra;229500;2.0;1.0;64.0;70.0;0.0;;Not available;True;False;False;False;False;43.7;7
Loures, Loures;190000;2.0;1.0;84.0;85.0;0.0;;Not available;True;False;False;False;False;44.6;18
Carcavelos, Cascais;420000;2.0;2.0;78.0;88.0;0.0;;Not available;True;False;False;False;True;46.9;3
Mina de Água, Lisboa;132500;2.0;1.0;86.0;86.0;0.0;;Not available;True;True;True;True;False;44.8;10
Eiras, Coimbra;175000;3.0;1.0;86.0;111.0;1.0;1.0;Not available;True;False;False;True;False;48.3;40
Olivais Sul, Lisboa;245000;3.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8;16
Mina de Água, Lisboa;75500;1.0;1.0;44.0;44.0;0.0;;Not available;True;True;True;True;False;44.8;10
Ericeira Periferia, Mafra;320000;3.0;1.0;74.0;82.0;0.0;1.0;Not available;True;False;False;False;True;43.8;14
Repeses, Viseu;245000;2.0;2.0;107.0;163.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Repeses e São Salvador, Viseu;252500;2.0;2.0;126.0;179.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Repeses e São Salvador, Viseu;260000;2.0;2.0;136.0;202.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Repeses e São Salvador, Viseu;257500;2.0;2.0;123.0;182.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Repeses e São Salvador, Viseu;262500;2.0;2.0;121.0;180.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Repeses e São Salvador, Viseu;357500;3.0;2.0;165.0;220.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Repeses e São Salvador, Viseu;360000;3.0;2.0;170.0;226.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Repeses e São Salvador, Viseu;287500;3.0;2.0;141.0;207.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Brufe, Braga;255000;3.0;3.0;124.0;124.0;2.0;2.0;Not available;False;False;False;True;False;44.4;22
Laranjeiro, Almada;260000;5.0;2.0;140.0;160.0;0.0;;Not available;True;False;True;False;False;46.3;6
Alhos Vedros, Setúbal;219000;4.0;2.0;96.0;120.0;0.0;;Not available;True;False;True;True;False;46.6;19
Repeses e São Salvador, Viseu;285000;3.0;2.0;143.0;210.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;71
Gala, Figueira da Foz;146000;2.0;1.0;93.0;93.0;1.0;1.0;Not available;True;False;False;False;True;50.9;4
Mataduços, Aveiro;187500;3.0;2.0;162.0;132.0;2.0;1.0;Not available;True;False;False;False;True;45.5;38
